Customer_ID,Gender,Age,Married,State,Number_of_Referrals,Tenure_in_Months,Value_Deal,Phone_Service,Multiple_Lines,Internet_Service,Internet_Type,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
84345-KER,Female,27,No,Kerala,6,4,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",69.9,497.3,0,0,216.93,714.23,Stayed,Others,Others
72780-AND,Female,30,No,"Andhra Pradesh",5,31,"Deal 2",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,No,No,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",99,4298.45,0,0,269.64,4568.09,Stayed,Others,Others
95147-WES,Female,36,No,"West Bengal",5,28,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",104.1,6700.05,0,0,2568.8,9268.85,Stayed,Others,Others
74512-ASS,Male,31,No,Assam,2,16,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",109.2,5290.45,0,0,233.24,5523.69,Stayed,Others,Others
58830-BIH,Female,52,Yes,Bihar,11,30,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",20.3,1296.15,0,0,149.42,1445.57,Stayed,Others,Others
93516-BIH,Male,41,Yes,Bihar,9,17,None,Yes,No,Yes,"Fiber Optic",No,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",96.2,3183.4,0,0,806.72,3990.12,Churned,Attitude,"Attitude of support person"
84954-GUJ,Female,41,Yes,Gujarat,9,10,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",Yes,"Credit Card",20,196.35,0,0,541.09,737.44,Stayed,Others,Others
27402-AND,Male,25,No,"Andhra Pradesh",14,35,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,"Mailed Check",70.8,70.8,0,0,30.6,101.4,Churned,Competitor,"Competitor made better offer"
86403-MAH,Male,35,Yes,Maharashtra,6,11,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",19.8,677.05,29.21,0,1616.16,2264,Stayed,Others,Others
76097-RAJ,Female,33,Yes,Rajasthan,1,26,"Deal 5",Yes,No,Yes,Cable,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",89.55,89.55,0,0,42.46,132.01,Churned,Competitor,"Competitor had better devices"
75261-AND,Female,58,Yes,"Andhra Pradesh",1,5,"Deal 1",Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",24.25,1641.8,45.75,0,2744.82,4340.87,Stayed,Others,Others
58352-TAM,Female,54,Yes,"Tamil Nadu",0,6,None,Yes,No,Yes,Cable,Yes,Yes,Yes,No,Yes,No,No,Yes,"Two Year",Yes,"Credit Card",70.65,5011.15,0,0,3104.64,8115.79,Stayed,Others,Others
28608-MAH,Female,51,Yes,Maharashtra,12,2,"Deal 3",Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",90.1,2312.55,47.79,0,666.38,2931.14,Stayed,Others,Others
77683-BIH,Female,64,Yes,Bihar,13,17,None,No,No,Yes,Cable,No,No,No,Yes,Yes,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",39,2337.45,0,0,0,2337.45,Stayed,Others,Others
91093-JAM,Female,28,No,"Jammu & Kashmir",5,3,"Deal 1",Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",99.45,7007.6,0,0,3367.2,10374.8,Churned,Competitor,"Competitor made better offer"
68305-DEL,Female,35,Yes,Delhi,13,2,"Deal 3",Yes,No,Yes,DSL,No,No,Yes,No,No,No,No,Yes,"One Year",No,"Credit Card",50.35,1285.8,0,0,120.12,1405.92,Stayed,Others,Others
33999-ODI,Female,26,No,Odisha,11,35,None,No,No,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",50.85,2036.55,0,0,0,2036.55,Stayed,Others,Others
58134-AND,Male,45,No,"Andhra Pradesh",12,16,None,Yes,No,Yes,DSL,No,No,No,Yes,No,No,No,Yes,"One Year",Yes,"Credit Card",51.45,1758.9,0,0,1586.97,3345.87,Stayed,Others,Others
59961-UTT,Male,39,Yes,Uttarakhand,12,3,"Deal 1",Yes,Yes,Yes,Cable,Yes,Yes,Yes,Yes,No,Yes,Yes,No,"Two Year",No,"Bank Withdrawal",80.85,5824.75,0,10,699.84,6534.59,Stayed,Others,Others
11543-WES,Female,35,Yes,"West Bengal",0,7,None,Yes,No,Yes,DSL,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",49.4,874.8,0,0,375.48,1250.28,Churned,Other,Deceased
35494-JHA,Female,82,No,Jharkhand,1,12,None,Yes,No,Yes,DSL,No,Yes,Yes,Yes,No,No,No,Yes,"One Year",Yes,"Bank Withdrawal",60.65,3975.9,0,0,2757.4,6733.3,Stayed,Others,Others
89793-TAM,Female,60,No,"Tamil Nadu",8,16,"Deal 4",Yes,No,Yes,Cable,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,"Credit Card",48.8,953.65,0,0,76.57,1030.22,Stayed,Others,Others
69444-HAR,Male,73,No,Haryana,7,2,None,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,"Two Year",Yes,"Credit Card",45.75,344.2,29,0,287.98,603.18,Stayed,Others,Others
59658-JAM,Female,24,No,"Jammu & Kashmir",6,10,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Mailed Check",20.1,20.1,0,0,4.11,24.21,Churned,Competitor,"Competitor made better offer"
31562-JHA,Female,66,Yes,Jharkhand,9,15,"Deal 2",Yes,No,Yes,"Fiber Optic",Yes,No,No,No,Yes,Yes,No,Yes,"One Year",No,"Credit Card",94.8,5264.3,0,0,591.92,5856.22,Stayed,Others,Others
16936-GUJ,Female,29,No,Gujarat,4,28,"Deal 5",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Bank Withdrawal",20,137.6,0,0,112.28,249.88,Churned,Attitude,"Attitude of support person"
36531-JAM,Male,58,No,"Jammu & Kashmir",6,14,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",96.5,492.55,0,0,104.3,596.85,Churned,Competitor,"Competitor made better offer"
72864-RAJ,Female,76,Yes,Rajasthan,5,13,"Deal 1",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,Yes,Yes,No,Yes,"Two Year",Yes,"Bank Withdrawal",100.8,6690.75,0,0,1851.96,8542.71,Stayed,Others,Others
81375-HAR,Female,44,No,Haryana,15,21,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",19.45,136.75,0,0,344.12,480.87,Stayed,Others,Others
78977-UTT,Female,71,Yes,"Uttar Pradesh",11,5,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",69.7,572.85,0,0,334.8,907.65,Stayed,Others,Others
41402-PUN,Female,42,Yes,Punjab,15,35,"Deal 2",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,Yes,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",106.05,6703.5,0,0,933.1,7636.6,Stayed,Others,Others
18928-UTT,Female,64,No,"Uttar Pradesh",2,18,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,Yes,No,No,No,No,Month-to-Month,No,"Bank Withdrawal",90.55,5116.6,0,40,156.8,5313.4,Stayed,Others,Others
66926-HAR,Male,35,No,Haryana,7,6,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"One Year",Yes,"Mailed Check",24.85,962.25,0,0,1339.06,2301.31,Stayed,Others,Others
76279-MAH,Male,31,No,Maharashtra,3,32,None,Yes,No,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",74.35,4317.35,0,0,1406.19,5723.54,Stayed,Others,Others
11264-MAH,Female,27,Yes,Maharashtra,14,17,"Deal 5",No,No,Yes,DSL,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",-4,24.8,0,0,0,24.8,Churned,Dissatisfaction,"Product dissatisfaction"
82992-JAM,Female,62,No,"Jammu & Kashmir",15,19,"Deal 3",Yes,No,Yes,"Fiber Optic",No,No,No,No,Yes,Yes,Yes,No,"One Year",Yes,"Mailed Check",89.1,3342,0,90,1143.42,4575.42,Stayed,Others,Others
72873-JAM,Male,44,No,"Jammu & Kashmir",2,12,"Deal 4",Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",-7,825.7,0,0,237.38,1063.08,Churned,Competitor,"Competitor made better offer"
41429-ODI,Female,45,Yes,Odisha,5,30,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",69.05,1815.65,0,0,975.26,2790.91,Stayed,Others,Others
98408-AND,Female,30,No,"Andhra Pradesh",4,3,None,Yes,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",80.45,5886.85,0,0,933.12,6819.97,Stayed,Others,Others
97033-BIH,Female,74,Yes,Bihar,0,9,"Deal 3",Yes,Yes,Yes,"Fiber Optic",No,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",101.5,2917.65,0,0,1440.6,4358.25,Stayed,Others,Others
41631-JAM,Male,26,Yes,"Jammu & Kashmir",9,21,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Mailed Check",19.55,19.55,0,0,38.44,57.99,Churned,Competitor,"Competitor made better offer"
83908-DEL,Female,47,Yes,Delhi,15,28,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",70.85,70.85,0,0,27.05,97.9,Churned,Dissatisfaction,"Network reliability"
57274-PUN,Female,56,No,Punjab,15,24,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",78.45,5333.35,0,0,507.96,5841.31,Stayed,Others,Others
35014-HAR,Female,74,Yes,Haryana,6,28,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",103.5,6479.4,0,0,1142.82,7622.22,Stayed,Others,Others
22364-UTT,Male,57,Yes,"Uttar Pradesh",14,21,None,Yes,No,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",-9,4663.4,0,0,2385.6,7049,Stayed,Others,Others
25757-JHA,Male,41,No,Jharkhand,13,33,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Credit Card",20.6,414.95,0,0,89.3,504.25,Stayed,Others,Others
15418-PUN,Female,62,No,Punjab,2,31,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Bank Withdrawal",19.8,229.6,0,0,451.8,681.4,Churned,Attitude,"Attitude of support person"
56083-AND,Female,24,Yes,"Andhra Pradesh",3,3,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",70.25,2868.05,0,0,1671.98,4540.03,Churned,Attitude,"Attitude of support person"
43524-MAD,Male,33,No,"Madhya Pradesh",14,15,"Deal 3",Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,No,Yes,"One Year",Yes,"Credit Card",54.75,1266.35,15.76,0,997.5,2248.09,Stayed,Others,Others
46192-KAR,Female,29,No,Karnataka,9,12,"Deal 1",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",113.15,7993.3,0,0,2016.4,10009.7,Stayed,Others,Others
59491-TAM,Female,20,Yes,"Tamil Nadu",6,8,"Deal 2",Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Credit Card",25.15,1327.15,0,0,739.2,2066.35,Churned,Dissatisfaction,"Service dissatisfaction"
34004-PUN,Female,52,Yes,Punjab,8,4,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Credit Card",21.05,139.75,0,0,344.4,484.15,Stayed,Others,Others
32072-PUN,Male,59,No,Punjab,6,30,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,No,Month-to-Month,No,"Credit Card",70.55,1493.55,17.6,0,76,1551.95,Stayed,Others,Others
52391-MAH,Female,55,Yes,Maharashtra,2,24,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.55,876.15,15.17,0,136.74,997.72,Stayed,Others,Others
83708-DEL,Female,44,No,Delhi,5,11,"Deal 4",No,No,Yes,DSL,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",35.65,646.05,0,0,0,646.05,Stayed,Others,Others
45898-TAM,Female,22,Yes,"Tamil Nadu",7,11,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Credit Card",19.6,780.25,0,0,183.48,963.73,Stayed,Others,Others
55627-TAM,Male,30,No,"Tamil Nadu",2,35,"Deal 1",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.9,1397.3,0,0,1454.79,2852.09,Stayed,Others,Others
55459-RAJ,Male,59,Yes,Rajasthan,5,8,None,Yes,No,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",108.65,7726.35,0,0,1041.12,8767.47,Stayed,Others,Others
25196-TAM,Female,46,No,"Tamil Nadu",14,22,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Credit Card",19.65,391.7,0,0,327.6,719.3,Stayed,Others,Others
66253-HAR,Female,68,Yes,Haryana,11,12,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,No,Yes,No,Yes,"One Year",Yes,"Credit Card",105.4,7035.6,0,0,178.89,7214.49,Stayed,Others,Others
87241-WES,Female,31,Yes,"West Bengal",6,10,"Deal 2",Yes,Yes,Yes,"Fiber Optic",Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",109.6,5953,0,0,780.64,6733.64,Stayed,Others,Others
42556-JAM,Male,50,Yes,"Jammu & Kashmir",9,27,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Mailed Check",69.9,69.9,0,0,4.99,74.89,Churned,Competitor,"Competitor made better offer"
48932-MAH,Male,53,Yes,Maharashtra,1,14,"Deal 1",Yes,No,Yes,"Fiber Optic",No,Yes,No,Yes,Yes,No,No,Yes,"Two Year",Yes,"Mailed Check",92.15,6480.9,0,0,1402.08,7882.98,Stayed,Others,Others
96416-HAR,Male,27,No,Haryana,3,11,None,Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,No,"Credit Card",20.15,20.15,0,0,33.58,53.73,Churned,Competitor,"Competitor made better offer"
57004-TAM,Male,48,Yes,"Tamil Nadu",3,9,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Bank Withdrawal",19.9,505.45,0,0,471.75,977.2,Stayed,Others,Others
74520-ODI,Female,71,Yes,Odisha,7,14,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",85.05,85.05,0,0,16.37,101.42,Churned,Competitor,"Competitor had better devices"
81435-KAR,Male,52,No,Karnataka,3,29,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",25.7,1443.65,0,0,671.55,2115.2,Stayed,Others,Others
84975-UTT,Female,36,No,"Uttar Pradesh",7,21,None,Yes,No,Yes,"Fiber Optic",No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",108.25,5935.1,0,0,2299.67,8234.77,Stayed,Others,Others
66631-HAR,Female,25,Yes,Haryana,0,27,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Credit Card",20.35,1267,0,0,1854.37,3121.37,Stayed,Others,Others
99555-KAR,Male,64,Yes,Karnataka,10,26,None,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",98.75,1587.55,0,0,242.56,1830.11,Churned,Attitude,"Attitude of support person"
58571-GUJ,Male,50,No,Gujarat,10,22,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Bank Withdrawal",71.05,472.65,0,10,199.5,682.15,Stayed,Others,Others
59940-MAH,Male,72,Yes,Maharashtra,11,13,None,Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",25.65,1740.8,0,0,1883.52,3624.32,Stayed,Others,Others
68533-AND,Female,61,No,"Andhra Pradesh",1,36,"Deal 2",Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Credit Card",85.5,4421.95,0,0,1730.43,6152.38,Stayed,Others,Others
39870-WES,Male,40,No,"West Bengal",10,21,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,No,"Bank Withdrawal",-7,69.75,0,0,27.97,97.72,Churned,Attitude,"Attitude of support person"
41682-KAR,Female,21,No,Karnataka,12,10,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"One Year",Yes,"Credit Card",20.35,1442.65,0,0,1619.43,3062.08,Stayed,Others,Others
71483-BIH,Male,47,Yes,Bihar,6,20,"Deal 5",Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",69.1,69.1,0,0,16.55,85.65,Churned,Other,"Don't know"
37016-JAM,Female,63,Yes,"Jammu & Kashmir",12,18,"Deal 3",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",20.4,743.5,0,0,264.86,1008.36,Stayed,Others,Others
48317-TEL,Female,34,No,Telangana,9,11,"Deal 5",Yes,No,No,None,No,No,No,No,No,No,No,No,Month-to-Month,Yes,"Credit Card",19.6,59.75,0,0,39.84,99.59,Churned,Attitude,"Attitude of support person"
21717-BIH,Male,36,Yes,Bihar,13,15,"Deal 2",Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Yes,Yes,"Two Year",Yes,"Credit Card",75.85,4261.2,0,0,2104.48,6365.68,Stayed,Others,Others
32917-AND,Female,35,Yes,"Andhra Pradesh",1,25,None,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,"One Year",No,"Credit Card",80,5040.2,0,0,2143.26,7183.46,Stayed,Others,Others
71733-UTT,Male,75,Yes,"Uttar Pradesh",6,22,None,Yes,No,Yes,Cable,No,Yes,No,Yes,No,No,No,Yes,"Two Year",Yes,"Bank Withdrawal",54.55,601.25,0,0,130.46,731.71,Stayed,Others,Others
12762-TAM,Female,39,No,"Tamil Nadu",11,18,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",Yes,"Credit Card",19.7,494.05,0,0,1111.2,1605.25,Stayed,Others,Others
17096-GUJ,Female,49,No,Gujarat,8,1,"Deal 1",Yes,No,Yes,"Fiber Optic",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,"Two Year",No,"Bank Withdrawal",105.5,7611.55,0,0,1962,9573.55,Stayed,Others,Others
56174-CHH,Female,21,No,Chhattisgarh,11,9,"Deal 1",Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,Yes,Yes,No,No,No,"One Year",Yes,"Credit Card",105.1,7234.8,0,110,1588.38,8933.18,Stayed,Others,Others
58051-BIH,Male,28,Yes,Bihar,2,13,None,Yes,Yes,Yes,"Fiber Optic",No,No,Yes,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",99.8,5515.45,0,0,2372.72,7888.17,Stayed,Others,Others
32129-GUJ,Male,67,No,Gujarat,12,29,None,Yes,No,Yes,"Fiber Optic",No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",76.65,1313.55,0,0,520.37,1833.92,Churned,Competitor,"Competitor offered more data"
38403-KAR,Female,34,No,Karnataka,5,19,"Deal 4",Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",25.1,428.45,14.57,0,712.08,1125.96,Stayed,Others,Others
36620-WES,Female,41,No,"West Bengal",7,1,"Deal 4",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.55,223.15,26.32,0,188.32,385.15,Stayed,Others,Others
13683-AND,Female,56,Yes,"Andhra Pradesh",12,8,None,No,No,Yes,Cable,No,Yes,Yes,Yes,No,Yes,Yes,Yes,"One Year",No,"Bank Withdrawal",51,2264.5,0,0,0,2264.5,Stayed,Others,Others
78890-UTT,Female,81,No,"Uttar Pradesh",2,25,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",95.05,4504.55,0,0,668.34,5172.89,Churned,Competitor,"Competitor offered higher download speeds"
92894-MAH,Female,37,No,Maharashtra,3,19,None,Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",101.05,5971.25,0,0,1066.89,7038.14,Stayed,Others,Others
64819-UTT,Female,30,Yes,"Uttar Pradesh",12,31,None,Yes,Yes,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,"One Year",Yes,"Bank Withdrawal",74.25,4859.25,0,0,2497.44,7356.69,Stayed,Others,Others
62880-DEL,Female,47,No,Delhi,2,12,"Deal 2",Yes,No,Yes,DSL,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,No,"Credit Card",54.55,2455.05,0,0,1350.72,3805.77,Stayed,Others,Others
22665-UTT,Female,25,Yes,"Uttar Pradesh",2,16,None,Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.4,1083,0,0,1526.25,2609.25,Stayed,Others,Others
82310-TAM,Male,55,Yes,"Tamil Nadu",2,16,"Deal 1",No,No,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Bank Withdrawal",54.4,3723.65,25.62,0,0,3698.03,Stayed,Others,Others
75092-HAR,Male,26,No,Haryana,15,15,None,No,No,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Credit Card",49.8,836.35,0,0,0,836.35,Stayed,Others,Others
38985-UTT,Male,57,No,"Uttar Pradesh",11,12,None,Yes,Yes,Yes,DSL,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Bank Withdrawal",51.1,711.15,0,0,466.95,1178.1,Stayed,Others,Others
75175-KER,Female,56,Yes,Kerala,6,5,None,Yes,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,"Bank Withdrawal",64.4,1802.15,0,0,260.68,2062.83,Stayed,Others,Others
36925-TAM,Male,65,No,"Tamil Nadu",5,21,"Deal 3",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,"Bank Withdrawal",105.8,2998,0,0,681.8,3679.8,Stayed,Others,Others
33839-GUJ,Male,24,Yes,Gujarat,6,1,"Deal 2",Yes,No,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Credit Card",19.6,808.95,0,0,918.4,1727.35,Stayed,Others,Others
94347-AND,Female,50,Yes,"Andhra Pradesh",1,33,None,Yes,Yes,Yes,"Fiber Optic",Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,"Credit Card",108.25,6780.1,0,0,325.71,7105.81,Stayed,Others,Others
98716-GUJ,Female,62,Yes,Gujarat,14,23,"Deal 4",Yes,Yes,Yes,"Fiber Optic",No,Yes,No,No,No,Yes,No,Yes,Month-to-Month,No,"Bank Withdrawal",89.85,1424.95,0,0,64.2,1489.15,Churned,Dissatisfaction,"Service dissatisfaction"
84377-ASS,Female,63,No,Assam,6,3,None,Yes,No,Yes,"Fiber Optic",Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,"One Year",No,"Credit Card",105.95,1348.9,0,0,78.82,1427.72,Churned,Competitor,"Competitor offered higher download speeds"
92424-PUN,Female,40,No,Punjab,12,9,None,Yes,Yes,Yes,Cable,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",55,3092.65,0,0,361.8,3454.45,Churned,Other,"Don't know"
37572-RAJ,Female,33,No,Rajasthan,7,13,None,Yes,No,Yes,"Fiber Optic",Yes,No,Yes,No,Yes,Yes,Yes,Yes,"Two Year",Yes,"Bank Withdrawal",100.45,3801.7,0,0,1479.66,5281.36,Stayed,Others,Others
35701-MAH,Male,33,No,Maharashtra,10,6,None,No,No,Yes,DSL,Yes,Yes,No,Yes,No,No,No,No,"Two Year",No,"Credit Card",39.4,1978.65,0,130,0,2108.65,Stayed,Others,Others
73262-HAR,Male,34,Yes,Haryana,2,25,"Deal 4",Yes,No,Yes,DSL,No,Yes,No,Yes,No,No,No,No,Month-to-Month,Yes,"Credit Card",53.9,834.15,0,40,109.76,983.91,Churned,Other,"Don't know"
95174-KAR,Female,40,Yes,Karnataka,6,26,"Deal 2",Yes,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Yes,Yes,"One Year",Yes,"Credit Card",77.55,3471.1,0,0,223.08,3694.18,Stayed,Others,Others
21518-GUJ,Male,69,Yes,Gujarat,14,27,None,Yes,No,Yes,"Fiber Optic",No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,"Credit Card",70.65,70.65,0,0,37.68,108.33,Churned,Competitor,"Competitor had better devices"
83677-HAR,Male,38,No,Haryana,1,29,"Deal 1",Yes,No,Yes,DSL,Yes,Yes,No,No,No,No,No,Yes,"One Year",Yes,"Credit Card",53.65,3804.4,0,0,978.42,4782.82,Stayed,Others,Others
53365-HAR,Female,83,Yes,Haryana,2,31,None,Yes,No,Yes,DSL,No,No,No,No,No,No,No,Yes,"Two Year",No,"Credit Card",43.8,2106.05,20.45,0,1746.85,3832.45,Stayed,Others,Others
74063-TAM,Female,57,No,"Tamil Nadu",4,12,"Deal 3",Yes,Yes,No,None,No,No,No,No,No,No,No,No,"One Year",No,"Bank Withdrawal",24.6,605.25,0,0,1023.84,1629.09,Stayed,Others,Others
55901-WES,Female,68,No,"West Bengal",3,5,"Deal 1",Yes,Yes,No,None,No,No,No,No,No,No,No,No,"Two Year",No,"Bank Withdrawal",23.95,1756.2,0,0,2181.12,3937.32,Stayed,Others,Others
